7	1
8	1
15	2
17	13
20	1
21	1
22	1
26	1
28	2
29	1
33	1
34	2
36	2
37	2
38	1
44	3
46	2
49	2
51	2
54	1
55	1
56	1
57	1
61	1
63	1
64	1
67	0
68	0
70	1
73	2
74	1
75	1
76	1
77	1
78	1
79	3
81	1
82	1
83	1
84	3
87	2
88	3
89	2
90	1
92	0
94	1
95	2
96	1
98	1
99	2
101	2
103	5
110	2
111	1
112	1
113	2
114	1
115	1
117	2
118	2
119	1
120	1
122	1
123	0
124	1
125	3
126	2
127	4
128	2
129	1
130	1
131	2
134	1
135	1
137	2
138	3
139	1
140	1
141	1
142	1
143	2
144	3
145	1
146	1
147	0
148	1
149	1
151	1
152	2
153	1
154	2
156	2
158	1
159	1
160	1
161	1
163	2
165	1
166	2
167	2
168	2
169	1
170	3
172	1
173	2
174	0
175	0
177	1
178	2
180	2
181	1
182	1
183	1
184	2
186	1
188	2
189	1
190	2
192	2
193	2
194	1
195	1
196	2
197	3
198	1
199	3
200	2
201	1
202	1
203	1
204	2
205	2
206	1
207	1
208	1
209	2
210	1
211	3
212	1
213	1
214	1
215	2
216	1
217	1
218	1
220	1
221	1
222	1
224	0
226	2
227	1
228	1
229	1
230	1
231	2
232	1
233	1
234	3
236	1
237	1
238	1
239	2
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	0
250	2
251	1
252	1
253	1
254	1
255	2
256	1
257	0
258	1
259	1
260	1
261	1
262	1
263	2
264	1
265	1
266	2
267	2
268	1
269	2
270	2
271	3
272	0
273	1
274	1
275	2
276	1
277	2
278	1
279	0
280	1
281	1
282	1
283	1
284	1
285	1
286	1
287	1
288	1
289	2
290	2
291	3
292	1
293	1
294	1
295	1
296	1
297	1
298	2
299	1
300	1
301	1
302	1
303	1
304	2
305	1
306	2
307	2
308	1
309	1
310	1
311	1
312	1
314	1
315	1
316	2
317	1
318	1
320	1
321	1
322	1
323	1
324	1
325	1
326	1
327	2
328	1
329	1
330	1
331	1
332	1
333	0
334	1
335	2
336	1
337	1
338	1
339	1
340	1
341	1
342	1
343	1
344	1
345	0
346	1
347	1
348	1
349	1
350	2
351	1
352	2
353	1
354	1
355	1
356	1
357	2
358	1
359	1
360	1
361	1
362	2
363	1
364	1
365	1
366	1
367	1
368	1
369	2
370	1
371	1
372	1
373	1
374	1
375	1
376	1
377	1
378	1
379	1
380	1
381	1
382	1
