0	498
1	1112
2	57
3	905
4	1107
5	496
6	1416
7	641
8	1008
9	675
10	1083
11	732
12	563
13	661
14	546
15	219
16	22
17	592
18	681
19	569
20	585
21	304
22	1148
23	1369
24	570
25	727
26	1375
27	751
28	1062
29	1208
30	1143
31	974
32	1124
33	392
34	74
35	1390
36	1114
37	566
38	356
39	1049
40	201
41	534
42	895
43	25
44	242
45	8
46	1259
47	964
48	1292
49	810
50	659
51	1398
52	171
53	70
54	388
55	552
56	1276
57	1442
58	464
59	669
60	1038
61	988
62	1053
63	1233
64	1271
65	1412
66	349
67	1328
68	561
69	1095
70	254
71	415
72	111
73	524
74	982
75	257
76	1435
77	755
78	1263
79	1137
80	283
81	828
82	958
83	11
84	469
85	472
86	1281
87	1020
88	688
89	1126
90	1396
91	722
92	935
93	965
94	1334
95	259
96	787
97	723
98	288
99	381
100	967
101	1351
102	1284
103	1000
104	168
105	217
106	690
107	545
108	234
109	1395
110	107
111	1241
112	446
113	1402
114	591
115	368
116	1386
117	1140
118	1437
119	51
120	326
121	87
122	1340
123	640
124	20
125	1081
126	1060
127	1229
128	991
129	1157
130	73
131	417
132	1091
133	341
134	3
135	1237
136	812
137	364
138	657
139	405
140	1182
141	1159
142	251
143	714
144	754
145	1302
146	47
147	797
148	462
149	1120
150	1368
151	1324
152	970
153	1255
154	1033
155	75
156	26
157	60
158	354
159	1427
160	854
161	299
162	1069
163	1424
164	1463
165	1149
166	601
167	406
168	1374
169	285
170	463
171	862
172	377
173	291
174	821
175	619
176	924
177	547
178	1342
179	637
180	264
181	917
182	95
183	1454
184	114
185	1252
186	783
187	334
188	443
189	188
190	467
191	353
192	306
193	901
194	248
195	137
196	886
197	347
198	65
199	1288
200	1257
201	1172
202	1381
203	944
204	984
205	81
206	436
207	32
208	845
209	1322
210	312
211	1349
212	396
213	43
214	141
215	209
216	228
217	1161
218	946
219	1410
220	44
221	1201
222	1179
223	825
224	1074
225	877
226	205
227	340
228	918
229	489
230	1248
231	448
232	134
233	88
234	180
235	1352
236	300
237	273
238	400
239	544
240	712
241	1215
242	687
243	764
244	1059
245	510
246	91
247	598
248	174
249	852
250	206
251	1153
252	893
253	1448
254	210
255	1350
256	559
257	805
258	696
259	1100
260	490
261	749
262	56
263	1345
264	831
265	465
266	668
267	262
268	198
269	185
270	1245
271	1219
272	715
273	897
274	323
275	214
276	182
277	1464
278	480
279	701
280	1224
281	814
282	367
283	329
284	412
285	451
286	734
287	1192
288	1329
289	939
290	223
291	822
292	826
293	1356
294	275
295	193
296	1459
297	475
298	1407
299	245
300	1360
301	431
302	307
303	434
304	148
305	492
306	1296
307	376
308	456
309	1030
310	622
311	859
312	1186
313	1474
314	330
315	556
316	925
317	1211
318	140
319	683
320	835
321	1042
322	105
323	1339
324	1113
325	309
326	31
327	519
328	582
329	150
330	708
331	837
332	951
333	298
334	181
335	1077
336	1197
337	231
338	514
339	680
340	504
341	1348
342	1104
343	909
344	633
345	782
346	762
347	1388
348	1289
349	645
350	1142
351	155
352	1469
353	625
354	1004
355	241
356	1310
357	1018
358	533
359	426
360	189
361	907
362	118
363	838
364	578
365	538
366	981
367	1318
368	873
369	1164
370	920
371	586
372	577
373	1399
374	728
375	130
376	1366
377	350
378	66
379	576
380	491
381	588
382	1106
383	808
384	385
385	1234
386	284
387	871
388	954
389	773
390	1065
391	1421
392	292
393	173
394	1207
395	1070
396	1433
397	1054
398	1031
399	1370
400	89
401	590
402	652
403	926
404	806
405	789
406	600
407	129
408	548
409	1094
410	647
411	1238
412	636
413	931
414	393
415	422
416	295
417	1441
418	676
419	1204
420	36
421	888
422	170
423	593
424	1001
425	1277
426	211
427	1438
428	1134
429	1165
430	1376
431	610
432	910
433	1268
434	16
435	83
436	482
437	550
438	781
439	1434
440	389
441	913
442	966
443	987
444	850
445	1306
446	739
447	1413
448	1127
449	977
450	1327
451	933
452	1365
453	281
454	1138
455	1262
456	724
457	165
458	1465
459	526
460	1307
461	250
462	1394
463	911
464	989
465	1283
466	386
467	1403
468	58
469	1117
470	244
471	23
472	117
473	382
474	1270
475	759
476	152
477	710
478	365
479	975
480	104
481	798
482	663
483	703
484	481
485	278
486	226
487	133
488	994
489	1092
490	543
491	1141
492	166
493	520
494	401
495	1301
496	12
497	1337
498	1080
499	851
500	942
501	435
502	940
503	512
504	72
505	1013
506	1445
507	833
508	335
509	1052
510	1061
511	252
512	78
513	830
514	1156
515	1034
516	1256
517	52
518	142
519	748
520	216
521	638
522	1428
523	801
524	1152
525	1378
526	1242
527	470
528	1003
529	618
530	103
531	1181
